TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,14/04/21
TIME,16:06:15
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  700.0000
LASTX,  300.0000
NPOINTS,     801
FIRSTY,     0.00862
MAXY,     0.60304
MINY,     0.00862
XYDATA
370.0000,0.0705142
369.5000,0.0709239
369.0000,0.0711829
368.5000,0.0716171
368.0000,0.0718725
367.5000,0.0723542
367.0000,0.0726661
366.5000,0.0731271
366.0000,0.0734674
365.5000,0.0740358
365.0000,0.0744482
364.5000,0.075022
364.0000,0.0753948
363.5000,0.0759372
363.0000,0.0762872
362.5000,0.0768653
362.0000,0.0773184
361.5000,0.0779427
361.0000,0.0782778
360.5000,0.0788187
360.0000,0.0791458
359.5000,0.079634
359.0000,0.0799725
358.5000,0.0803718
358.0000,0.0806937
357.5000,0.0812238
357.0000,0.0815369
356.5000,0.0818883
356.0000,0.0821523
355.5000,0.0825809
355.0000,0.0828028
354.5000,0.0831536
354.0000,0.0833553
353.5000,0.0838018
353.0000,0.0839918
352.5000,0.0841773
352.0000,0.0843782
351.5000,0.0846613
351.0000,0.0847461
350.5000,0.0849441
350.0000,0.0851157
349.5000,0.0852862
349.0000,0.0853321
348.5000,0.0854201
348.0000,0.0855323
347.5000,0.0856779
347.0000,0.085725
346.5000,0.0858423
346.0000,0.0859248
345.5000,0.0860737
345.0000,0.0860449
344.5000,0.0861151
344.0000,0.0861832
343.5000,0.0862882
343.0000,0.0862753
342.5000,0.0863695
342.0000,0.0864786
341.5000,0.086568
341.0000,0.086626
340.5000,0.0867068
340.0000,0.0886332
339.5000,0.088748
339.0000,0.0888579
338.5000,0.089071
338.0000,0.0892696
337.5000,0.0896346
337.0000,0.0898013
336.5000,0.0901495
336.0000,0.0904507
335.5000,0.0908678
335.0000,0.0911104
334.5000,0.0916189
334.0000,0.0920797
333.5000,0.0928328
333.0000,0.0933027
332.5000,0.094135
332.0000,0.0947634
331.5000,0.095676
331.0000,0.0962447
330.5000,0.0973356
330.0000,0.0982001
329.5000,0.0995618
329.0000,0.100433
328.5000,0.101899
328.0000,0.103009
327.5000,0.104734
327.0000,0.105862
326.5000,0.107798
326.0000,0.109227
325.5000,0.111421
325.0000,0.113021
324.5000,0.115654
324.0000,0.11747
323.5000,0.120367
323.0000,0.122368
322.5000,0.125593
322.0000,0.128032
321.5000,0.131788
321.0000,0.134383
320.5000,0.138509
320.0000,0.141585
319.5000,0.146339
319.0000,0.149653
318.5000,0.154978
318.0000,0.158709
317.5000,0.164638
317.0000,0.168693
316.5000,0.175195
316.0000,0.179841
315.5000,0.187087
315.0000,0.192147
